hero_id,section,item,rate
54,mid,bloodthorn,0.27
54,mid,branches,1.07
54,mid,circlet,0.53
54,mid,gauntlets,0.53
54,mid,bracer,0.8
54,mid,fluffy_hat,0.27
54,mid,energy_booster,0.53
54,mid,pavise,0.27
54,mid,crown,0.27
54,mid,solar_crest,0.27
54,mid,gem,0.27
54,mid,moon_shard,0.27
54,mid,tango,0.27
54,mid,mjollnir,1.07
54,mid,quelling_blade,0.27
54,mid,echo_sabre,0.27
54,mid,harpoon,0.27
54,mid,butterfly,0.27
54,mid,tiara_of_selemene,0.27
54,mid,soul_booster,0.27
54,mid,octarine_core,0.27
54,late,tpscroll,10.43
54,late,reaver,0.27
54,late,lifesteal,0.27
54,late,claymore,1.6
54,late,satanic,0.27
54,late,helm_of_iron_will,1.07
54,late,nullifier,1.34
54,late,ultimate_orb,1.07
54,late,point_booster,2.41
54,late,skadi,1.6
54,late,javelin,1.34
54,late,blitz_knuckles,1.34
54,late,monkey_king_bar,1.07
54,late,demon_edge,2.94
54,late,ring_of_protection,2.67
54,late,buckler,2.67
54,late,assault,2.14
54,late,mithril_hammer,3.21
54,late,desolator,0.53
54,late,smoke_of_deceit,0.27
54,late,greater_crit,1.07
54,late,staff_of_wizardry,1.34
54,late,ogre_axe,2.67
54,late,blade_of_alacrity,1.34
54,late,ultimate_scepter,1.34
54,late,ultimate_scepter_2,2.14
54,late,relic,1.07
54,late,rapier,0.27
54,late,ring_of_health,3.21
54,late,pers,0.27
54,late,void_stone,0.27
54,late,sphere,0.27
54,late,belt_of_strength,1.34
54,late,basher,1.34
54,late,vanguard,3.21
54,late,vitality_booster,3.21
54,late,abyssal_blade,2.94
54,late,blades_of_attack,0.53
54,late,lesser_crit,0.8
54,late,blink,0.53
54,late,aghanims_shard,0.8
54,late,eagle,0.53
54,late,butterfly,0.27
54,late,platemail,1.6
54,late,hyperstone,1.87
54,late,swift_blink,0.27
54,late,broadsword,0.27
54,late,chainmail,0.27
54,late,blade_mail,0.27
54,late,moon_shard,0.27
54,late,blight_stone,0.27
54,late,black_king_bar,0.53
54,late,boots,0.53
54,late,enchanted_mango,0.8
54,late,travel_boots,0.27
61,starting,magic_wand,15.71
61,starting,branches,94.51
61,starting,tango,66.83
61,starting,quelling_blade,19.45
61,starting,circlet,78.55
61,starting,ward_observer,20.95
61,starting,gauntlets,24.94
61,starting,enchanted_mango,0.5
61,starting,faerie_fire,2.99
61,starting,magic_stick,13.97
61,starting,ward_sentry,3.24
61,starting,slippers,5.24
61,starting,gloves,0.25
61,starting,orb_of_venom,0.5
61,starting,ring_of_protection,0.75
61,starting,wind_lace,0.75
61,starting,boots,0.25
61,starting,blood_grenade,0.75
61,starting,bracer,0.25
61,early,tango,41.65
61,early,circlet,13.47
61,early,slippers,40.15
61,early,wraith_band,43.89
61,early,boots,97.76
61,early,flask,16.71
61,early,ring_of_protection,98.75
61,early,gauntlets,218.95
61,early,soul_ring,92.52
61,early,cloak,6.98
61,early,sobi_mask,51.12
61,early,ring_of_basilius,11.97
61,early,arcane_boots,11.47
61,early,bracer,68.33
61,early,gloves,80.8
61,early,belt_of_strength,81.8
61,early,power_treads,73.07
61,early,ogre_axe,12.22
61,early,clarity,54.11
61,early,magic_stick,39.4
61,early,magic_wand,43.89
61,early,wind_lace,13.97
61,early,tpscroll,7.73
61,early,ring_of_regen,9.98
61,early,headdress,8.73
61,early,blitz_knuckles,37.66
61,early,oblivion_staff,29.43
61,early,robe,44.89
61,early,boots_of_elves,7.48
61,early,ward_observer,38.4
61,early,cornucopia,17.21
61,early,orchid,10.97
61,early,ward_sentry,38.15
61,early,orb_of_venom,5.74
61,early,orb_of_corrosion,3.49
61,early,chainmail,5.49
61,early,broadsword,7.98
61,early,void_stone,9.98
61,early,echo_sabre,3.24
61,early,infused_raindrop,10.72
61,early,mantle,1.0
61,early,null_talisman,1.0
61,early,branches,6.48
61,early,relic,1.0
61,early,diadem,5.24
61,early,dust,7.73
61,early,blade_of_alacrity,6.73
61,early,yasha,3.74
61,early,mekansm,4.49
61,early,javelin,1.25
61,early,fluffy_hat,0.5
61,early,urn_of_shadows,0.5
61,early,vitality_booster,0.75
61,early,spirit_vessel,0.5
61,early,buckler,0.25
61,early,hand_of_midas,0.5
61,early,point_booster,1.5
61,early,phylactery,1.5
61,early,ring_of_health,1.0
61,early,blood_grenade,3.74
61,early,mithril_hammer,0.75
61,early,blight_stone,0.5
61,early,desolator,0.25
61,early,faerie_fire,0.25
61,early,smoke_of_deceit,1.25
61,early,ring_of_tarrasque,0.75
61,early,pipe,0.25
61,early,enchanted_mango,1.25
61,early,ancient_janggo,9.48
61,early,tranquil_boots,0.75
61,early,vanguard,0.25
61,early,blades_of_attack,0.25
61,early,phase_boots,0.25
61,early,diffusal_blade,0.5
61,early,quelling_blade,0.25
61,mid,ring_of_regen,23.19
61,mid,headdress,16.46
61,mid,chainmail,3.99
61,mid,mekansm,4.74
61,mid,ring_of_protection,13.72
61,mid,buckler,12.47
61,mid,guardian_greaves,8.23
61,mid,ring_of_tarrasque,15.21
61,mid,pipe,15.21
61,mid,platemail,4.74
61,mid,tpscroll,84.29
61,mid,hyperstone,31.17
61,mid,assault,2.99
61,mid,broadsword,20.2
61,mid,void_stone,21.45
61,mid,clarity,51.62
61,mid,echo_sabre,24.19
61,mid,ogre_axe,89.03
61,mid,belt_of_strength,20.7
61,mid,sange,12.72
61,mid,blade_of_alacrity,39.15
61,mid,boots_of_elves,35.66
61,mid,yasha,36.16
61,mid,sange_and_yasha,11.22
61,mid,mithril_hammer,60.85
61,mid,black_king_bar,54.61
61,mid,aghanims_shard,24.19
61,mid,demon_edge,2.99
61,mid,javelin,28.93
61,mid,blitz_knuckles,19.7
61,mid,monkey_king_bar,2.49
61,mid,hand_of_midas,0.75
61,mid,gloves,5.24
61,mid,gauntlets,2.74
61,mid,power_treads,5.24
61,mid,soul_ring,1.25
61,mid,ultimate_orb,10.97
61,mid,point_booster,16.71
61,mid,skadi,4.24
61,mid,mystic_staff,4.99
61,mid,tiara_of_selemene,5.99
61,mid,sheepstick,4.74
61,mid,vitality_booster,5.99
61,mid,energy_booster,0.75
61,mid,soul_booster,0.5
61,mid,octarine_core,0.5
61,mid,cornucopia,34.91
61,mid,orchid,40.65
61,mid,bloodthorn,24.94
61,mid,ward_observer,9.73
61,mid,ward_sentry,19.7
61,mid,diadem,52.37
61,mid,manta,24.44
61,mid,harpoon,17.46
61,mid,great_famango,4.74
61,mid,robe,21.95
61,mid,oblivion_staff,23.19
61,mid,helm_of_iron_will,12.47
61,mid,relic,7.23
61,mid,nullifier,5.99
61,mid,sobi_mask,16.21
61,mid,eagle,10.47
61,mid,talisman_of_evasion,10.72
61,mid,claymore,22.44
61,mid,butterfly,7.48
61,mid,radiance,1.5
61,mid,magic_stick,2.0
61,mid,magic_wand,2.74
61,mid,ring_of_health,9.73
61,mid,pers,4.49
61,mid,sphere,4.24
61,mid,basher,2.49
61,mid,cloak,9.73
61,mid,slippers,0.75
61,mid,wraith_band,0.75
61,mid,wind_lace,6.98
61,mid,boots,3.74
61,mid,phylactery,11.72
61,mid,blades_of_attack,12.97
61,mid,lesser_crit,12.72
61,mid,angels_demise,10.72
61,mid,dust,15.21
61,mid,diffusal_blade,3.24
61,mid,smoke_of_deceit,2.99
61,mid,disperser,0.5
61,mid,ring_of_basilius,1.0
61,mid,arcane_boots,0.75
61,mid,holy_locket,0.25
61,mid,vanguard,5.24
61,mid,crimson_guard,4.99
61,mid,mage_slayer,0.5
61,mid,lifesteal,0.5
61,mid,mask_of_madness,0.5
61,mid,branches,0.75
61,mid,quelling_blade,0.5
61,mid,crown,0.75
61,mid,veil_of_discord,0.5
61,mid,shivas_guard,0.25
61,mid,heavens_halberd,1.25
61,mid,greater_famango,0.25
61,mid,infused_raindrop,0.5
61,mid,staff_of_wizardry,0.25
61,mid,cyclone,0.25
61,mid,shadow_amulet,0.5
61,mid,invis_sword,0.5
61,mid,silver_edge,0.25
61,mid,gem,0.5
61,mid,enchanted_mango,2.24
61,mid,flask,0.75
61,mid,boots_of_bearing,6.98
61,mid,tranquil_boots,6.23
61,mid,blood_grenade,0.25
61,mid,fluffy_hat,0.25
61,mid,pavise,0.25
61,mid,solar_crest,0.25
61,mid,moon_shard,0.5
61,mid,blight_stone,0.5
61,mid,desolator,0.5
61,mid,orb_of_corrosion,0.25
61,mid,circlet,0.75
61,mid,refresher,0.25
61,mid,mantle,0.5
61,mid,null_talisman,0.5
61,mid,travel_boots,0.25
61,mid,ancient_janggo,0.25
61,late,mystic_staff,2.0
61,late,tiara_of_selemene,3.49
61,late,sheepstick,2.0
61,late,aghanims_shard,5.49
61,late,ultimate_orb,4.74
61,late,point_booster,3.49
61,late,skadi,2.74
61,late,claymore,3.24
61,late,tpscroll,18.95
61,late,eagle,3.99
61,late,talisman_of_evasion,2.74
61,late,butterfly,2.74
61,late,ward_observer,1.5
61,late,ward_sentry,2.24
61,late,gloves,0.25
61,late,power_treads,0.25
61,late,belt_of_strength,2.49
61,late,infused_raindrop,0.25
61,late,blade_of_alacrity,1.0
61,late,boots_of_elves,1.0
61,late,yasha,1.0
61,late,sange_and_yasha,0.75
61,late,helm_of_iron_will,4.49
61,late,nullifier,3.99
61,late,relic,3.24
61,late,ogre_axe,3.24
61,late,mithril_hammer,3.99
61,late,black_king_bar,2.49
61,late,broadsword,1.25
61,late,echo_sabre,1.0
61,late,void_stone,2.74
61,late,diadem,2.49
61,late,basher,1.75
61,late,ring_of_health,3.24
61,late,vanguard,1.75
61,late,vitality_booster,1.75
61,late,abyssal_blade,1.5
61,late,harpoon,1.5
61,late,blink,2.24
61,late,swift_blink,1.25
61,late,cornucopia,1.75
61,late,ring_of_tarrasque,1.75
61,late,refresher,1.75
61,late,smoke_of_deceit,1.0
61,late,dust,1.25
61,late,ring_of_regen,0.25
61,late,headdress,0.25
61,late,chainmail,0.25
61,late,mekansm,0.25
61,late,boots,1.0
61,late,sobi_mask,0.25
61,late,ring_of_basilius,0.25
61,late,arcane_boots,0.25
61,late,ring_of_protection,1.5
61,late,crimson_guard,0.25
61,late,javelin,2.49
61,late,blitz_knuckles,0.5
61,late,demon_edge,1.0
61,late,monkey_king_bar,0.5
61,late,blades_of_attack,0.75
61,late,lesser_crit,1.0
61,late,angels_demise,0.75
61,late,pers,1.75
61,late,sphere,1.75
61,late,sange,0.5
61,late,hyperstone,3.99
61,late,bloodthorn,1.75
61,late,platemail,0.75
61,late,buckler,1.25
61,late,assault,1.25
61,late,greater_crit,0.25
61,late,tranquil_boots,0.25
61,late,boots_of_bearing,0.25
61,late,great_famango,1.0
61,late,gem,0.25
61,late,moon_shard,0.5
61,late,manta,0.25
61,late,flask,0.25
61,late,branches,0.25
61,late,greater_famango,0.25
61,late,shadow_amulet,0.25
61,late,invis_sword,0.25
61,late,silver_edge,0.25
61,late,clarity,0.5
61,late,phylactery,0.5
61,late,disperser,0.25
61,late,enchanted_mango,0.75
66,starting,headdress,4.5
66,starting,tango,99.0
66,starting,ward_observer,6.0
66,starting,ward_sentry,53.0
66,starting,ring_of_regen,3.5
66,starting,blood_grenade,92.0
66,starting,circlet,57.0
66,starting,branches,95.0
66,starting,magic_stick,19.5
66,starting,smoke_of_deceit,76.0
66,starting,faerie_fire,18.5
66,starting,mantle,0.5
66,starting,blight_stone,1.0
66,starting,enchanted_mango,1.5
66,starting,quelling_blade,0.5
66,starting,sobi_mask,2.0
66,starting,ring_of_basilius,1.0
66,starting,clarity,0.5
66,starting,boots,0.5
66,early,magic_stick,57.5
66,early,infused_raindrop,6.0
66,early,ward_sentry,300.5
66,early,ward_observer,178.5
66,early,dust,17.5
66,early,chainmail,37.0
66,early,boots,50.0
66,early,sobi_mask,70.0
66,early,ring_of_basilius,66.5
66,early,arcane_boots,30.5
66,early,ring_of_protection,18.5
66,early,buckler,9.0
66,early,ring_of_regen,41.0
66,early,headdress,40.5
66,early,flask,18.0
66,early,lifesteal,4.5
66,early,blades_of_attack,5.5
66,early,vladmir,2.0
66,early,clarity,58.0
66,early,fluffy_hat,12.0
66,early,null_talisman,4.0
66,early,tango,62.0
66,early,magic_wand,68.0
66,early,gloves,1.5
66,early,belt_of_strength,22.0
66,early,power_treads,1.0
66,early,javelin,0.5
66,early,blood_grenade,66.0
66,early,smoke_of_deceit,46.0
66,early,branches,5.5
66,early,circlet,2.5
66,early,mekansm,14.0
66,early,tpscroll,28.0
66,early,gauntlets,5.0
66,early,bracer,4.5
66,early,quelling_blade,2.0
66,early,robe,19.0
66,early,wind_lace,28.0
66,early,ancient_janggo,11.5
66,early,mantle,3.5
66,early,crown,3.0
66,early,energy_booster,6.5
66,early,pavise,5.5
66,early,staff_of_wizardry,1.0
66,early,enchanted_mango,6.5
66,early,blight_stone,1.0
66,early,diadem,0.5
66,early,faerie_fire,3.0
66,early,urn_of_shadows,0.5
66,early,ogre_axe,0.5
66,early,point_booster,0.5
66,early,solar_crest,1.0
66,early,cloak,1.0
66,mid,ward_sentry,674.0
66,mid,ward_observer,363.5
66,mid,mekansm,52.5
66,mid,cloak,28.5
66,mid,ring_of_regen,55.0
66,mid,headdress,45.0
66,mid,tpscroll,131.5
66,mid,pipe,16.5
66,mid,ring_of_tarrasque,17.0
66,mid,ring_of_protection,113.5
66,mid,buckler,76.0
66,mid,guardian_greaves,38.0
66,mid,sobi_mask,44.5
66,mid,ring_of_basilius,46.5
66,mid,lifesteal,31.0
66,mid,vladmir,30.5
66,mid,blades_of_attack,29.0
66,mid,shadow_amulet,6.5
66,mid,boots,49.5
66,mid,arcane_boots,40.0
66,mid,magic_wand,14.5
66,mid,smoke_of_deceit,109.0
66,mid,energy_booster,34.0
66,mid,pavise,32.5
66,mid,mithril_hammer,1.5
66,mid,maelstrom,0.5
66,mid,blade_of_alacrity,1.5
66,mid,belt_of_strength,12.0
66,mid,dragon_lance,0.5
66,mid,claymore,0.5
66,mid,lesser_crit,0.5
66,mid,ogre_axe,1.5
66,mid,black_king_bar,1.0
66,mid,infused_raindrop,2.0
66,mid,dust,61.5
66,mid,chainmail,30.5
66,mid,clarity,36.5
66,mid,great_famango,11.5
66,mid,greater_famango,2.0
66,mid,diadem,5.5
66,mid,aghanims_shard,15.5
66,mid,gauntlets,11.0
66,mid,bracer,11.5
66,mid,fluffy_hat,40.0
66,mid,circlet,3.0
66,mid,branches,3.5
66,mid,crown,33.5
66,mid,wind_lace,51.5
66,mid,solar_crest,34.5
66,mid,gem,21.5
66,mid,blood_grenade,10.5
66,mid,glimmer_cape,5.0
66,mid,helm_of_iron_will,2.0
66,mid,helm_of_the_dominator,0.5
66,mid,holy_locket,4.5
66,mid,robe,11.5
66,mid,ancient_janggo,18.5
66,mid,staff_of_wizardry,8.5
66,mid,force_staff,7.5
66,mid,tranquil_boots,10.5
66,mid,boots_of_bearing,8.0
66,mid,ghost,1.5
66,mid,magic_stick,12.5
66,mid,platemail,2.0
66,mid,vitality_booster,3.5
66,mid,rod_of_atos,1.0
66,mid,hyperstone,0.5
66,mid,assault,0.5
66,mid,tango,1.0
66,mid,spirit_vessel,0.5
66,mid,quelling_blade,0.5
66,mid,point_booster,0.5
66,mid,ultimate_scepter,1.0
66,mid,ring_of_health,3.0
66,mid,pers,1.0
66,mid,void_stone,1.0
66,mid,lotus_orb,1.0
66,mid,faerie_fire,0.5
66,mid,enchanted_mango,1.0
66,mid,mantle,0.5
66,mid,null_talisman,0.5
66,mid,vanguard,1.5
66,mid,crimson_guard,1.0
66,mid,blink,0.5
66,mid,flask,0.5
66,late,lifesteal,6.0
66,late,crown,0.5
66,late,wind_lace,4.5
66,late,ward_observer,62.5
66,late,ward_sentry,110.0
66,late,solar_crest,1.0
66,late,tpscroll,23.0
66,late,ring_of_protection,8.5
66,late,buckler,7.0
66,late,guardian_greaves,3.0
66,late,mystic_staff,2.5
66,late,staff_of_wizardry,5.0
66,late,fluffy_hat,3.5
66,late,force_staff,4.5
66,late,platemail,5.5
66,late,ring_of_health,6.0
66,late,pers,4.5
66,late,void_stone,5.0
66,late,energy_booster,3.5
66,late,lotus_orb,3.5
66,late,dust,15.0
66,late,blades_of_attack,5.5
66,late,vladmir,6.0
66,late,boots,2.0
66,late,robe,1.5
66,late,ancient_janggo,1.0
66,late,helm_of_iron_will,2.5
66,late,vanguard,1.5
66,late,crimson_guard,1.5
66,late,sobi_mask,4.5
66,late,ring_of_basilius,4.5
66,late,gem,8.5
66,late,smoke_of_deceit,16.5
66,late,gauntlets,2.0
66,late,bracer,2.0
66,late,belt_of_strength,2.0
66,late,circlet,0.5
66,late,tranquil_boots,2.5
66,late,ring_of_regen,2.5
66,late,boots_of_bearing,1.5
66,late,pipe,1.5
66,late,aghanims_shard,3.5
66,late,diadem,0.5
66,late,holy_locket,0.5
66,late,shadow_amulet,1.0
66,late,cloak,1.5
66,late,glimmer_cape,1.0
66,late,clarity,2.5
66,late,great_famango,5.0
66,late,assault,1.5
66,late,hyperstone,1.5
66,late,ghost,1.0
66,late,chainmail,0.5
66,late,broadsword,0.5
66,late,blade_mail,0.5
66,late,branches,1.5
66,late,relic,0.5
66,late,nullifier,0.5
66,late,ring_of_tarrasque,1.0
66,late,ultimate_orb,1.0
66,late,sphere,1.0
66,late,blade_of_alacrity,1.0
66,late,dragon_lance,1.0
66,late,hurricane_pike,1.0
66,late,sheepstick,1.0
66,late,tiara_of_selemene,1.0
66,late,greater_famango,2.0
66,late,cyclone,0.5
66,late,wind_waker,0.5
66,late,vitality_booster,1.0
66,late,blink,0.5
66,late,pavise,0.5
101,starting,branches,62.09
101,starting,tango,89.3
101,starting,magic_stick,20.47
101,starting,blood_grenade,73.02
101,starting,enchanted_mango,28.14
101,starting,circlet,75.35
101,starting,ward_observer,33.26
101,starting,mantle,36.28
101,starting,ward_sentry,35.58
101,starting,ring_of_basilius,2.56
101,starting,clarity,16.51
101,starting,faerie_fire,13.95
101,starting,null_talisman,8.6
101,starting,slippers,0.93
101,starting,wraith_band,1.16
101,starting,smoke_of_deceit,0.93
101,starting,sobi_mask,13.26
101,starting,magic_wand,2.33
101,starting,quelling_blade,0.7
101,starting,flask,0.93
101,starting,boots,1.16
101,starting,wind_lace,1.63
101,early,tpscroll,45.58
101,early,enchanted_mango,18.6
101,early,circlet,36.05
101,early,blood_grenade,67.44
101,early,magic_wand,40.0
101,early,mantle,61.86
101,early,ward_observer,146.74
101,early,clarity,105.58
101,early,null_talisman,93.26
101,early,sobi_mask,71.63
101,early,ring_of_basilius,80.47
101,early,quelling_blade,1.4
101,early,smoke_of_deceit,51.16
101,early,ward_sentry,183.26
101,early,boots,92.79
101,early,great_famango,1.86
101,early,arcane_boots,66.98
101,early,energy_booster,1.4
101,early,tango,23.26
101,early,magic_stick,38.37
101,early,faerie_fire,1.4
101,early,dust,14.19
101,early,wind_lace,5.12
101,early,staff_of_wizardry,6.28
101,early,branches,21.4
101,early,slippers,1.16
101,early,wraith_band,1.16
101,early,flask,7.21
101,early,infused_raindrop,9.3
101,early,shadow_amulet,0.47
101,early,vitality_booster,2.33
101,early,robe,1.4
101,early,void_stone,1.4
101,early,rod_of_atos,0.7
101,early,cloak,0.47
101,early,point_booster,0.47
101,early,gauntlets,5.35
101,early,bracer,4.88
101,early,ring_of_protection,1.16
101,early,fluffy_hat,1.86
101,early,bottle,0.93
101,early,pavise,0.23
101,early,crown,0.47
101,early,helm_of_iron_will,0.23
101,early,veil_of_discord,0.23
101,mid,boots,5.12
101,mid,ward_observer,178.6
101,mid,ward_sentry,321.16
101,mid,blood_grenade,8.14
101,mid,arcane_boots,23.26
101,mid,void_stone,17.21
101,mid,energy_booster,25.35
101,mid,aether_lens,12.79
101,mid,tpscroll,82.09
101,mid,smoke_of_deceit,99.77
101,mid,ring_of_protection,12.33
101,mid,fluffy_hat,20.0
101,mid,pavise,12.09
101,mid,crown,12.09
101,mid,dust,76.05
101,mid,solar_crest,11.63
101,mid,wind_lace,16.28
101,mid,great_famango,24.42
101,mid,greater_famango,3.95
101,mid,point_booster,39.77
101,mid,staff_of_wizardry,98.6
101,mid,ogre_axe,36.74
101,mid,blade_of_alacrity,33.02
101,mid,ultimate_scepter,28.84
101,mid,ghost,10.93
101,mid,ethereal_blade,1.86
101,mid,vitality_booster,39.77
101,mid,rod_of_atos,40.23
101,mid,blink,11.63
101,mid,force_staff,8.6
101,mid,mantle,8.37
101,mid,null_talisman,9.3
101,mid,shadow_amulet,14.42
101,mid,cloak,14.65
101,mid,glimmer_cape,13.72
101,mid,aghanims_shard,19.77
101,mid,clarity,42.56
101,mid,magic_stick,10.93
101,mid,magic_wand,16.51
101,mid,ring_of_regen,2.33
101,mid,headdress,1.86
101,mid,chainmail,1.4
101,mid,mekansm,1.4
101,mid,flask,1.86
101,mid,diadem,2.56
101,mid,phylactery,1.63
101,mid,sobi_mask,6.98
101,mid,ring_of_basilius,8.14
101,mid,robe,9.3
101,mid,kaya,10.23
101,mid,belt_of_strength,1.16
101,mid,sange,0.7
101,mid,kaya_and_sange,0.7
101,mid,gem,3.02
101,mid,gauntlets,4.65
101,mid,bracer,5.12
101,mid,infused_raindrop,2.79
101,mid,gloves,0.7
101,mid,hand_of_midas,0.23
101,mid,cyclone,3.26
101,mid,ring_of_tarrasque,0.23
101,mid,pipe,0.23
101,mid,ancient_janggo,0.47
101,mid,circlet,7.91
101,mid,mithril_hammer,0.47
101,mid,desolator,0.23
101,mid,blight_stone,0.23
101,mid,mystic_staff,1.63
101,mid,boots_of_elves,0.47
101,mid,yasha,0.47
101,mid,yasha_and_kaya,0.47
101,mid,tranquil_boots,0.47
101,mid,enchanted_mango,5.35
101,mid,buckler,0.93
101,mid,lifesteal,0.47
101,mid,vladmir,0.47
101,mid,blades_of_attack,0.47
101,mid,voodoo_mask,0.47
101,mid,dagon,0.47
101,mid,branches,6.98
101,mid,guardian_greaves,0.47
101,mid,tango,0.7
101,mid,tiara_of_selemene,1.63
101,mid,aeon_disk,0.23
101,mid,sheepstick,0.93
101,mid,meteor_hammer,0.23
101,mid,faerie_fire,0.23
101,mid,ring_of_health,0.47
101,mid,pers,0.47
101,mid,platemail,0.23
101,mid,lotus_orb,0.23
101,mid,bottle,0.23
101,late,ogre_axe,3.49
101,late,blade_of_alacrity,3.02
101,late,point_booster,2.56
101,late,ultimate_scepter,3.02
101,late,tpscroll,5.58
101,late,void_stone,0.47
101,late,aether_lens,0.7
101,late,energy_booster,0.93
101,late,ethereal_blade,1.4
101,late,dust,5.81
101,late,mystic_staff,0.7
101,late,tiara_of_selemene,1.63
101,late,sheepstick,0.93
101,late,vitality_booster,0.47
101,late,soul_booster,0.23
101,late,octarine_core,0.23
101,late,belt_of_strength,0.7
101,late,ward_sentry,12.56
101,late,ward_observer,8.37
101,late,staff_of_wizardry,3.26
101,late,great_famango,2.79
101,late,smoke_of_deceit,3.95
101,late,blink,1.16
101,late,greater_famango,0.7
101,late,ring_of_regen,0.7
101,late,headdress,0.7
101,late,chainmail,0.7
101,late,mekansm,0.7
101,late,clarity,3.72
101,late,aghanims_shard,1.16
101,late,fluffy_hat,0.23
101,late,force_staff,0.23
101,late,enchanted_mango,2.33
101,late,blood_grenade,0.47
101,late,ring_of_protection,0.47
101,late,buckler,0.47
101,late,guardian_greaves,0.47
101,late,rod_of_atos,0.23
101,late,gem,0.7
101,late,ghost,1.16
101,late,sange,0.47
101,late,kaya_and_sange,0.47
101,late,circlet,0.23
101,late,mantle,0.23
101,late,null_talisman,0.23
101,late,shadow_amulet,0.47
101,late,cloak,0.23
101,late,glimmer_cape,0.47
101,late,blitz_knuckles,0.23
101,late,boots,0.23
101,late,robe,0.47
101,late,kaya,0.47
62,starting,tango,96.15
62,starting,blood_grenade,64.62
62,starting,ward_sentry,32.31
62,starting,branches,91.28
62,starting,ward_observer,30.0
62,starting,faerie_fire,25.9
62,starting,quelling_blade,19.23
62,starting,blight_stone,0.26
62,starting,smoke_of_deceit,12.31
62,starting,magic_stick,24.62
62,starting,circlet,15.64
62,starting,enchanted_mango,4.1
62,starting,gauntlets,2.56
62,starting,slippers,2.05
62,starting,orb_of_venom,23.33
62,starting,ring_of_protection,0.77
62,starting,wind_lace,16.41
62,starting,magic_wand,0.26
62,starting,boots,4.62
62,starting,sobi_mask,2.31
62,starting,clarity,2.31
62,starting,flask,2.56
62,starting,fluffy_hat,0.26
62,starting,ring_of_basilius,0.26
62,starting,mantle,0.26
62,early,boots,94.62
62,early,ward_sentry,240.26
62,early,chainmail,24.1
62,early,tango,53.59
62,early,blades_of_attack,24.1
62,early,phase_boots,22.82
62,early,staff_of_wizardry,3.08
62,early,bottle,16.67
62,early,magic_stick,64.87
62,early,magic_wand,73.59
62,early,tpscroll,54.36
62,early,ogre_axe,7.18
62,early,ring_of_health,4.1
62,early,wind_lace,68.46
62,early,vanguard,3.85
62,early,vitality_booster,5.64
62,early,tranquil_boots,41.54
62,early,ring_of_regen,45.38
62,early,belt_of_strength,11.28
62,early,clarity,66.41
62,early,tiara_of_selemene,0.26
62,early,point_booster,15.64
62,early,sobi_mask,35.9
62,early,circlet,5.13
62,early,blood_grenade,88.46
62,early,ring_of_basilius,18.97
62,early,ward_observer,131.28
62,early,arcane_boots,14.87
62,early,mantle,5.38
62,early,ring_of_protection,17.95
62,early,buckler,0.26
62,early,null_talisman,4.62
62,early,smoke_of_deceit,25.38
62,early,enchanted_mango,13.08
62,early,branches,26.67
62,early,headdress,1.54
62,early,infused_raindrop,30.51
62,early,blitz_knuckles,2.82
62,early,robe,9.74
62,early,oblivion_staff,2.05
62,early,bracer,4.62
62,early,blade_of_alacrity,1.28
62,early,wraith_band,4.62
62,early,faerie_fire,3.08
62,early,fluffy_hat,22.05
62,early,urn_of_shadows,11.28
62,early,orb_of_corrosion,0.51
62,early,gloves,1.54
62,early,diadem,13.59
62,early,voodoo_mask,0.26
62,early,dagon,0.26
62,early,flask,20.77
62,early,cloak,1.28
62,early,claymore,2.05
62,early,phylactery,6.15
62,early,slippers,2.56
62,early,helm_of_iron_will,0.51
62,early,void_stone,1.79
62,early,spirit_vessel,0.26
62,early,orb_of_venom,0.77
62,early,quelling_blade,1.54
62,early,cornucopia,1.54
62,early,boots_of_elves,1.28
62,early,power_treads,1.03
62,early,dust,5.38
62,early,great_famango,0.77
62,early,energy_booster,2.31
62,early,pavise,1.28
62,early,crown,1.54
62,early,solar_crest,0.26
62,early,gauntlets,2.31
62,early,broadsword,0.51
62,early,bfury,0.26
62,early,ancient_janggo,3.33
62,early,mithril_hammer,0.51
62,early,blight_stone,0.26
62,early,mekansm,0.51
62,early,ultimate_scepter,0.26
62,early,pers,0.26
62,early,lifesteal,0.26
62,early,yasha,0.26
62,early,lesser_crit,0.77
62,early,ring_of_tarrasque,0.26
62,early,orchid,0.26
62,early,kaya,0.26
62,early,sange,0.26
62,mid,tpscroll,93.08
62,mid,ward_sentry,316.92
62,mid,blade_of_alacrity,33.85
62,mid,ogre_axe,46.15
62,mid,point_booster,49.49
62,mid,ultimate_scepter,30.0
62,mid,void_stone,24.1
62,mid,energy_booster,39.74
62,mid,aether_lens,6.67
62,mid,diadem,20.26
62,mid,smoke_of_deceit,51.54
62,mid,phylactery,22.31
62,mid,staff_of_wizardry,55.64
62,mid,clarity,40.77
62,mid,claymore,18.21
62,mid,blades_of_attack,27.95
62,mid,lesser_crit,17.44
62,mid,angels_demise,17.69
62,mid,mithril_hammer,16.92
62,mid,black_king_bar,13.59
62,mid,robe,39.74
62,mid,ancient_janggo,32.56
62,mid,mystic_staff,3.59
62,mid,tiara_of_selemene,6.41
62,mid,sheepstick,2.31
62,mid,boots_of_bearing,17.18
62,mid,cloak,18.21
62,mid,ring_of_regen,26.15
62,mid,headdress,20.0
62,mid,ring_of_tarrasque,15.38
62,mid,pipe,14.62
